,Tra_loss,Val_loss
0,0.7031116928815841,0.07832644649744033
1,0.1878830650707086,0.060146820724010466
2,0.14274179965853692,0.04591696956157684
3,0.1263187841594219,0.04274701236486435
4,0.11029956235289573,0.042661465072631834
5,0.07636213876008988,0.02826619198322296
6,0.07021062600811323,0.025412176036834717
7,0.06780373601516088,0.024486906957626342
8,0.06361132458845774,0.025527309143543245
9,0.06342671705881754,0.023981212830543518
