,Tra_loss,Val_loss
0,0.656097360420227,0.08005701491832733
1,0.18707304253578186,0.05868021603822708
2,0.14516056582927703,0.06526172977685929
3,0.12438270142674446,0.04446022557020187
4,0.11567293208241462,0.03454802825450897
5,0.0794086939394474,0.027201235485076903
6,0.0728350192030271,0.02550636121034622
7,0.06777629914879799,0.024591831278800963
8,0.06651662014921507,0.02437671570777893
9,0.06583148507475853,0.0252153990983963
